location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,latest_day
Gabon,GAB,2021-04-03,NA,NA,NA,NA,354,NA,NA,NA,159,2021-04-23
Gabon,GAB,2021-04-04,NA,NA,NA,NA,380,NA,NA,NA,171,2021-04-23
Gabon,GAB,2021-04-05,NA,NA,NA,NA,405,NA,NA,NA,182,2021-04-23
Gabon,GAB,2021-04-06,NA,NA,NA,NA,431,NA,NA,NA,194,2021-04-23
Gabon,GAB,2021-04-07,NA,NA,NA,NA,457,NA,NA,NA,205,2021-04-23
Gabon,GAB,2021-04-08,NA,NA,NA,NA,335,NA,NA,NA,151,2021-04-23
Gabon,GAB,2021-04-09,3925,3925,NA,NA,213,0.18,0.18,NA,96,2021-04-23
Gabon,GAB,2021-04-10,NA,NA,NA,NA,220,NA,NA,NA,99,2021-04-23
Gabon,GAB,2021-04-11,NA,NA,NA,NA,227,NA,NA,NA,102,2021-04-23
Gabon,GAB,2021-04-12,NA,NA,NA,NA,234,NA,NA,NA,105,2021-04-23
Gabon,GAB,2021-04-13,NA,NA,NA,NA,241,NA,NA,NA,108,2021-04-23
Gabon,GAB,2021-04-14,NA,NA,NA,NA,248,NA,NA,NA,111,2021-04-23
Gabon,GAB,2021-04-15,NA,NA,NA,NA,255,NA,NA,NA,115,2021-04-23
Gabon,GAB,2021-04-16,5762,5362,400,NA,262,0.26,0.24,0.02,118,2021-04-23
Gabon,GAB,2021-04-17,NA,NA,NA,NA,261,NA,NA,NA,117,2021-04-23
Gabon,GAB,2021-04-18,NA,NA,NA,NA,260,NA,NA,NA,117,2021-04-23
Gabon,GAB,2021-04-19,6528,5765,763,NA,259,0.29,0.26,0.03,116,2021-04-23
Gabon,GAB,2021-04-20,NA,NA,NA,NA,306,NA,NA,NA,137,2021-04-23
Gabon,GAB,2021-04-21,7700,6358,1342,NA,352,0.35,0.29,0.06,158,2021-04-23
Gabon,GAB,2021-04-22,NA,NA,NA,NA,400,NA,NA,NA,180,2021-04-23
Gabon,GAB,2021-04-23,8897,6895,2002,NA,448,0.4,0.31,0.09,201,2021-04-23
Gambia,GMB,2021-03-09,0,0,NA,NA,NA,0,0,NA,NA,2021-04-24
Gambia,GMB,2021-03-10,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-11,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-12,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-13,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-14,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-15,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-16,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-17,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-18,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-19,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-20,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-21,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-22,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-23,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-24,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-25,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-26,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-27,NA,NA,NA,NA,281,NA,NA,NA,116,2021-04-24
Gambia,GMB,2021-03-28,5345,5345,NA,NA,281,0.22,0.22,NA,116,2021-04-24
Gambia,GMB,2021-03-29,NA,NA,NA,NA,357,NA,NA,NA,148,2021-04-24
Gambia,GMB,2021-03-30,NA,NA,NA,NA,434,NA,NA,NA,180,2021-04-24
Gambia,GMB,2021-03-31,NA,NA,NA,NA,510,NA,NA,NA,211,2021-04-24
Gambia,GMB,2021-04-01,NA,NA,NA,NA,586,NA,NA,NA,242,2021-04-24
Gambia,GMB,2021-04-02,NA,NA,NA,NA,662,NA,NA,NA,274,2021-04-24
Gambia,GMB,2021-04-03,NA,NA,NA,NA,738,NA,NA,NA,305,2021-04-24
Gambia,GMB,2021-04-04,NA,NA,NA,NA,814,NA,NA,NA,337,2021-04-24
Gambia,GMB,2021-04-05,NA,NA,NA,NA,814,NA,NA,NA,337,2021-04-24
Gambia,GMB,2021-04-06,12674,12674,NA,NA,814,0.52,0.52,NA,337,2021-04-24
Gambia,GMB,2021-04-07,NA,NA,NA,NA,891,NA,NA,NA,369,2021-04-24
Gambia,GMB,2021-04-08,NA,NA,NA,NA,968,NA,NA,NA,401,2021-04-24
Gambia,GMB,2021-04-09,16735,16735,NA,NA,1045,0.69,0.69,NA,432,2021-04-24
Gambia,GMB,2021-04-10,NA,NA,NA,NA,969,NA,NA,NA,401,2021-04-24
Gambia,GMB,2021-04-11,NA,NA,NA,NA,893,NA,NA,NA,370,2021-04-24
Gambia,GMB,2021-04-12,NA,NA,NA,NA,816,NA,NA,NA,338,2021-04-24
Gambia,GMB,2021-04-13,NA,NA,NA,NA,740,NA,NA,NA,306,2021-04-24
Gambia,GMB,2021-04-14,NA,NA,NA,NA,586,NA,NA,NA,242,2021-04-24
Gambia,GMB,2021-04-15,NA,NA,NA,NA,433,NA,NA,NA,179,2021-04-24
Gambia,GMB,2021-04-16,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-17,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-18,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-19,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-20,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-21,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-22,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-23,NA,NA,NA,NA,279,NA,NA,NA,115,2021-04-24
Gambia,GMB,2021-04-24,20922,20922,NA,NA,279,0.87,0.87,NA,115,2021-04-24
Ghana,GHA,2021-03-01,0,0,NA,NA,NA,0,0,NA,NA,2021-04-30
Ghana,GHA,2021-03-02,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-03,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-04,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-05,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-06,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-07,NA,NA,NA,NA,28893,NA,NA,NA,930,2021-04-30
Ghana,GHA,2021-03-08,202252,202252,NA,NA,28893,0.65,0.65,NA,930,2021-04-30
Ghana,GHA,2021-03-09,NA,NA,NA,NA,31748,NA,NA,NA,1022,2021-04-30
Ghana,GHA,2021-03-10,300000,300000,NA,NA,34602,0.97,0.97,NA,1114,2021-04-30
Ghana,GHA,2021-03-11,NA,NA,NA,NA,32617,NA,NA,NA,1050,2021-04-30
Ghana,GHA,2021-03-12,NA,NA,NA,NA,30632,NA,NA,NA,986,2021-04-30
Ghana,GHA,2021-03-13,NA,NA,NA,NA,28648,NA,NA,NA,922,2021-04-30
Ghana,GHA,2021-03-14,NA,NA,NA,NA,26663,NA,NA,NA,858,2021-04-30
Ghana,GHA,2021-03-15,NA,NA,NA,NA,24678,NA,NA,NA,794,2021-04-30
Ghana,GHA,2021-03-16,NA,NA,NA,NA,19839,NA,NA,NA,638,2021-04-30
Ghana,GHA,2021-03-17,NA,NA,NA,NA,15000,NA,NA,NA,483,2021-04-30
Ghana,GHA,2021-03-18,420000,420000,NA,NA,15000,1.35,1.35,NA,483,2021-04-30
Ghana,GHA,2021-03-19,NA,NA,NA,NA,14762,NA,NA,NA,475,2021-04-30
Ghana,GHA,2021-03-20,NA,NA,NA,NA,14524,NA,NA,NA,467,2021-04-30
Ghana,GHA,2021-03-21,NA,NA,NA,NA,14286,NA,NA,NA,460,2021-04-30
Ghana,GHA,2021-03-22,NA,NA,NA,NA,14048,NA,NA,NA,452,2021-04-30
Ghana,GHA,2021-03-23,NA,NA,NA,NA,13810,NA,NA,NA,444,2021-04-30
Ghana,GHA,2021-03-24,500000,500000,NA,NA,13571,1.61,1.61,NA,437,2021-04-30
Ghana,GHA,2021-03-25,NA,NA,NA,NA,12440,NA,NA,NA,400,2021-04-30
Ghana,GHA,2021-03-26,NA,NA,NA,NA,11547,NA,NA,NA,372,2021-04-30
Ghana,GHA,2021-03-27,NA,NA,NA,NA,10654,NA,NA,NA,343,2021-04-30
Ghana,GHA,2021-03-28,NA,NA,NA,NA,9760,NA,NA,NA,314,2021-04-30
Ghana,GHA,2021-03-29,NA,NA,NA,NA,8867,NA,NA,NA,285,2021-04-30
Ghana,GHA,2021-03-30,NA,NA,NA,NA,7974,NA,NA,NA,257,2021-04-30
Ghana,GHA,2021-03-31,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-01,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-02,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-03,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-04,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-05,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-06,NA,NA,NA,NA,7081,NA,NA,NA,228,2021-04-30
Ghana,GHA,2021-04-07,599128,599128,NA,NA,7081,1.93,1.93,NA,228,2021-04-30
Ghana,GHA,2021-04-08,647380,647380,NA,48252,12962,2.08,2.08,NA,417,2021-04-30
Ghana,GHA,2021-04-09,681211,681211,NA,33831,16784,2.19,2.19,NA,540,2021-04-30
Ghana,GHA,2021-04-10,NA,NA,NA,NA,17382,NA,NA,NA,559,2021-04-30
Ghana,GHA,2021-04-11,703752,703752,NA,NA,17981,2.26,2.26,NA,579,2021-04-30
Ghana,GHA,2021-04-12,742349,742349,NA,38597,22483,2.39,2.39,NA,724,2021-04-30
Ghana,GHA,2021-04-13,NA,NA,NA,NA,22107,NA,NA,NA,711,2021-04-30
Ghana,GHA,2021-04-14,NA,NA,NA,NA,21730,NA,NA,NA,699,2021-04-30
Ghana,GHA,2021-04-15,755686,755686,NA,NA,15472,2.43,2.43,NA,498,2021-04-30
Ghana,GHA,2021-04-16,NA,NA,NA,NA,13120,NA,NA,NA,422,2021-04-30
Ghana,GHA,2021-04-17,NA,NA,NA,NA,13991,NA,NA,NA,450,2021-04-30
Ghana,GHA,2021-04-18,NA,NA,NA,NA,14862,NA,NA,NA,478,2021-04-30
Ghana,GHA,2021-04-19,NA,NA,NA,NA,11829,NA,NA,NA,381,2021-04-30
Ghana,GHA,2021-04-20,842521,842521,NA,NA,13675,2.71,2.71,NA,440,2021-04-30
